rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl,title
4.0,"Great movie, needed a little different ending I think.",Patrick Y,False,False,False,False,4.0,"Dec 27, 2015",Patrick Y,/user/id/901763554,RT,901763554,https://graph.facebook.com/v3.3/100000947203038/picture,The Martian
5.0,Amazingly entertaining. Very realistic near-future drama. Damon even has some hilarious lines.,Ryan W,False,False,False,False,5.0,"Dec 27, 2015",Ryan W,/user/id/967037276,RT,967037276,,The Martian
5.0,One of the best movies i've ever watched..,Micah E,False,False,False,False,5.0,"Dec 27, 2015",Micah E,/user/id/972779501,RT,972779501,,The Martian
4.5,"Very good movie, got right into it, dragged on a little much near the end but gave us a good ending.  9/10 movie and another great performance from Matt.  Watch this movie.",Cory W,False,False,False,False,4.5,"Dec 27, 2015",Cory W,/user/id/961679970,RT,961679970,,The Martian
3.5,"Thrilling, very engaging, funny moment. Great flick.",Mad M,False,False,False,False,3.5,"Dec 27, 2015",Mad M,/user/id/901333002,RT,901333002,,The Martian
5.0,Small deviation from the book in the ending but otherwise a great movie!,Jake H,False,False,False,False,5.0,"Dec 27, 2015",Jake H,/user/id/791980562,RT,791980562,https://graph.facebook.com/v3.3/121202950/picture,The Martian
5.0,"no words, just superb everything.",Shahnawaz K,False,False,False,False,5.0,"Dec 27, 2015",Shahnawaz K,/user/id/967236839,RT,967236839,,The Martian
5.0,best film from Ridley Scott till date....one of the most scientifically accurate movie till date....one of the best cast assemble till date....everyone played their role with a lot of elegance.....fantastic movie....hats off to everyone...,arif s,False,False,False,False,5.0,"Dec 27, 2015",arif s,/user/id/886738123,RT,886738123,,The Martian
5.0,definitely a must see!,Anastasia Y,False,False,False,False,5.0,"Dec 27, 2015",Anastasia Y,/user/id/908392847,RT,908392847,,The Martian
4.5,Near perfect. Great storytelling. Fantastic visuals. Terrible taste in music lol,Ian R,False,False,False,False,4.5,"Dec 27, 2015",Ian R,/user/id/782338199,RT,782338199,https://graph.facebook.com/v3.3/693110496/picture,The Martian
2.0,Cast Away with some Skype and organic farming.,Mario F,False,False,False,False,2.0,"Dec 27, 2015",Mario F,/user/id/966141760,RT,966141760,,The Martian
5.0,"A bit long at times, but even those times add to the tremendous epic effect.  Great diversity in the cast and superbly acted by all.  Seemed to reflect actual, current situations while going ""cowboy"" enough to make the story worth watching.  I am NOT a fan of sci-fi, but I thoroughly enjoyed this one.",D. Bruce B,False,False,False,False,5.0,"Dec 27, 2015",D. Bruce B,/user/id/843685342,RT,843685342,https://graph.facebook.com/v3.3/1625632683/picture,The Martian
5.0,Really enjoyed the movie.,Ronda L,False,False,False,False,5.0,"Dec 26, 2015",Ronda L,/user/id/896926424,RT,896926424,https://graph.facebook.com/v3.3/1241340770/picture,The Martian
4.0,"""The Martian"" is the kind of crowdpleaser that causes one to rejoice - not in the mood for underestimating audience intelligence or overdoing sentimentality, it is an attention-grabber of the ""Apollo 13,"" ""Gravity"" category, slightly concerned about its setting but not as much as it is with the textures and colors of its characters.  Surprising is how we don't question the fact that it is, basically, a shipwreck movie set on Mars; we are too consumed by its authentic drama and droll humor.  It feels like the first time in ages where a blockbuster's strengths have relied on its humanistic elements and not on its effects.  This is one of the best movies of the year.
	Matt Damon, an apparent successor to the Paul Newmans and Robert Redfords for most of his career, was born to play the role of astronaut Mark Watney, whose humility and unforced charm cogently match his own.  As the film opens, he is a part of a manned mission to Mars, which entails the study of the planet's 31 Sols, him as the ship's botanist.  The journey is cut short, though, when a massive storm derails anything by means of safety, forcing the troop to return to their orbiting vessel without Watney, who was hit by debris and is assumed dead.   
	Not so.  Hours later, he awakens, impaled in the stomach by an antenna and without much oxygen in his tank, but still very much alive.  Well aware that he has no contact with NASA or his crew, Watney maintains a cool exterior and works with what he has, which, luckily, includes a sizable amount of food and shelter stable enough to withhold Mars's harsh elements.  He calculates that his only chance of rescue will arrive in four years at the latest.  Fortunately, improvisation and quick-wit are characteristics that set Watney apart from his peers, and, before long, he is growing crops on the otherwise desolate planet.  Business keeps him away from a deep depression.
	But as ""The Martian"" is the crowdpleaser of the year, discovery of Watney's well-being auspiciously makes its way to NASA sooner than expected through satellite photographs.  Initially unsure of how to handle the situation (the agency quickly informs the nation of Watney's situation but leaves his crew in the dark for sake of them keeping level-heads on their journey back home), they soon begin the process of a rescue mission, which, despite being of utmost importance, is not necessarily an easy piece of planning.
	""The Martian"" is, arguably, the first optimistic, full-hearted, and naturalistically funny space movie to ever travel onto the screen.  Without the sharpened melodrama of its aforementioned rivals, its earnest predictability adds to its buoyancy and offhand diversion.  We sit at the edge of our seats, only this time the thrills stand next to comic undertones welcome in an otherwise self-serious genre.  Drew Goddard's screenplay is one of the best of the year, as easily able to conjure suspense as it is humor and proficient characterizations.
	Veteran filmmaker Ridley Scott directs with unsurprising steadiness - as an adaptable artist with a, more often than not, chameleonic sneakiness toward adjusting to different material (he's directed everything from ""Blade Runner"" to ""Thelma & Louise"" to ""Gladiator"" to ""American Gangster""), ""The Martian"" is among the finest additions to his oeuvre, visually stunning, genuinely human, and thoroughly likable.  The starry-eyed cast is as remarkably well-rounded, the tender Michael Peña, the perpetually nervous Mackenzie Scott, and the by-the-book but also empathetic Chastain being the standouts.
	""The Martian"" is warm and cerebral entertainment, better than most of what the Hollywood mainstream has given us this year.  Undoubtedly, it is a gem likely to emerge as a classic in later decades.  Everything about it - its direction, casting, and writing - is nearly immaculate.  You might want to see it again, not because you might have missed some details but because an experience so inviting is often a rare occasion in the cinema.",Blake P,False,False,False,False,4.0,"Dec 26, 2015",Blake P,/user/id/909783806,RT,909783806,,The Martian
4.0,Adventure-packed with high stakes and a great sense of humor. It is truly out of this world.,Ayush M,False,False,False,False,4.0,"Dec 26, 2015",Ayush M,/user/id/857856216,RT,857856216,https://graph.facebook.com/v3.3/1637190750/picture,The Martian
5.0,"Very intense despite (or maybe because of) the movie's wonkish nature.  A few good laughs, esp. when the head of NASA is played by one of the Dumb and Dumber guys.",Ray S,False,False,False,False,5.0,"Dec 26, 2015",Ray S,/user/id/870445014,RT,870445014,https://graph.facebook.com/v3.3/1529812362/picture,The Martian
5.0,"Funny and full of mostly believable science (which enforces my opinion that there's no excuse for crap science in movies). There's just no way to not enjoy this movie. Despite the cosmic scale, it's a story told on a personal level with more snark and adult wit than one might expect.",Marcus V,False,False,False,False,5.0,"Dec 26, 2015",Marcus V,/user/id/972767893,RT,972767893,,The Martian
4.0,"A delightful, surprising, mature family film that leaves you hopeful and inspired. The best Damon has ever been and Ridley Scott's best work since Gladiator, finally he's back",William R,False,False,False,False,4.0,"Dec 26, 2015",William R,/user/id/906082239,RT,906082239,,The Martian
4.0,"Space operas and superhero films aside, we seem to be getting spoiled with better than decent sci-fi films on an almost regular basis.For the genre, I consider once a year (sometimes two or three, including smaller films) to be an abundance of riches. Bonus points for that sound that marks each date, either being a sample or inspired by a sound used in Pink Floyd's Echoes, or one of the songs from Pompeii. Also for taking one of the cast members of the Fantastic Four and actually sending her into outer space. Extra bonus points for having her married to The Winter Soldier. Not to mention giving Matt Damon's character from Interstellar a really interesting backstory. A cast that includes Kristin Wiig, Donald Glover, and Eddie Ko from Heroes Shed No Tears (John Woo flick) and hundreds of other HK kung fu movies and TV series (a Chinese subplot inserted, no doubt to ensure distribution in China). The movie, itself? It's good! Watch it.",George I,False,False,False,False,4.0,"Dec 26, 2015",George I,/user/id/905715418,RT,905715418,,The Martian
3.5,Great acting from Matt Damon in a solid high minded film.,Theodore C,False,False,False,False,3.5,"Dec 26, 2015",Theodore C,/user/id/892672205,RT,892672205,,The Martian
5.0,Great cinematography and storyline. Damon's performance is captivating from beginning to end.,Sway D,False,False,False,False,5.0,"Dec 26, 2015",Sway D,/user/id/890361783,RT,890361783,https://graph.facebook.com/v3.3/537548319/picture,The Martian
4.5,The Martian is maybe Scott's finest works. The cast is extraordinary in a film with the perfect mix of drama and comedy.,Timothy T,False,False,False,False,4.5,"Dec 26, 2015",Timothy T,/user/id/972755600,RT,972755600,https://graph.facebook.com/v3.3/1229581413723656/picture,The Martian
3.5,"Good space/survival movie. Matt Damon's performance was strong from beginning to end and he keeps you engaged in the film. The support cast was also good. For some reason, I didn't feel the loneliness of the character on Mars. I guess the director didn't want the movie to have too many slow paced sequences, and I can understand that, with all of the book's story that had to be implemented in the movie.",Samuel R,False,False,False,False,3.5,"Dec 26, 2015",Samuel R,/user/id/790077118,RT,790077118,https://graph.facebook.com/v3.3/668812246/picture,The Martian
5.0,"Visually beautiful, the Martian is one of the best movies of 2015, interesting, intelligent, epic, dramatic, funny and with a large dose of suspense and tension. It is the perfect combination between ""gravity"" and ""Interstellar"" Ridley Scott is back and better than ever.

Review en Español:
Visualmente hermosa, The Martian o en español ""Misión Rescate"" es una de las mejores películas del 2015, interesante, inteligente, épica, dramática, divertida y con grandes dosis de suspenso y tensión. Es la combinación perfecta entre ""Gravedad"" e ""Interestelar"" Ridley Scott esta de regreso y mejor que nunca.",Enrique S,False,False,False,False,5.0,"Dec 26, 2015",Enrique S,/user/id/972761642,RT,972761642,,The Martian
